,date,id,content,username,like_count,retweet_count
21,2023-06-18 04:06:32+00:00,1670281820200632324,"Perumda Trans Pakuan menyatakan akan memenuhi hak para karyawan, tetapi butuh waktu karena kondisi keuangan perusahaan tidak sehat. https://t.co/JAIICJOvVd",kompascom,1,0
22,2023-06-18 03:14:36+00:00,1670268751001034753,"Perumda Trans Pakuan menyatakan akan memenuhi hak para karyawan, tetapi butuh waktu karena kondisi keuangan perusahaan tidak sehat. https://t.co/bcsDXAZRsH",kompascom,4,1
23,2023-06-17 04:41:39+00:00,1669928269855232002,Rute Bus Trans Pakuan Bogor - https://t.co/lOR5JKz6Dy,idbcpr,0,0
24,2023-06-17 00:41:50+00:00,1669867916492414976,"@bogorfess_ ada, transpakuan nder",anaksandwichh,0,0
25,2023-06-16 08:50:21+00:00,1669628465451261952,"@DanssPer (1) Yang dimaksud itu Pemkot tangsel bisa bangun jaringan transportasi kaya gini loh mas. 

Bukan buatan bus anak Tangsel. 

Tp lebih ke arah seperti ini, contoh. Tangerang ayo. Turun CBD Ciledug pindah ke busway sampe Jakarta.

Atau selai tayo ada Transpakuan dibogor. https://t.co/Q3mzW6j0rA",jawasundaa,1,0
26,2023-06-15 19:26:48+00:00,1669426245698981889,@harismz Transpakuan kasian bgt om ga dibikinin film jg kayak gitu 😔,shasimi99,0,0
27,2023-06-14 09:00:39+00:00,1668906282156445696,"@BaseBDG udah tau Trans Metro Pasundan?

itu layanan bus yang sama dengan Biskita Trans Pakuan dan Batik Solo Trans. Sama2 layanan dari Kemenhub dengan nama ""Teman Bus"".",satrioikhwan,0,0
28,2023-06-13 19:33:45+00:00,1668703221869858816,"nah gaenaknya tuh macetnya itu si, sama di bogor tuh angkutan umumnya semrawut. bis kyk tj (di bogor namanya transpakuan) adanya cuma di kota. angkot menurutku kebanyakan ditambah suka ngetem. trs jg di tempat wisata gt banyak bgt pungli.",wonuwuw,0,0
29,2023-06-13 10:23:54+00:00,1668564846831628289,"@worksfess Bandara Soetta-Damri KotaBogor 65rb, TransPakuan Botani - Belanova Sentul! Sampe deh …",ivanasilo1,0,0
30,2023-06-13 08:42:13+00:00,1668539255784902660,"@worksfess kalau gamau ribet bisa lgsg damri ke bogor lanjut grabcar atau naik transpakuan. hm atau kalau niat ke cawang dulu lanjut aptb yg lanjut ke sentul tapi maks cuma sampe jam 6 sore ya, aptb ke sentul gak banyak soalnya😥",debsmemory,0,0
31,2023-06-13 02:58:25+00:00,1668452737426800641,"@apocalypsst Emg org aneh yg bkij sebutan bis kita jd bk, tp bingung jg klo disebutnya trans pakuan",DionisiAchy,0,0
32,2023-06-13 01:15:14+00:00,1668426768573939713,"Sementara Jakarta terus berbenah dengan sarana dan prasarana transportasi umum, pada sisi lain otoritas kota-kota penyangga dalam hal transportasi umum tak beranjak. Armada semakin tua dibiarkan beroperasi, mungkin hanya Pemkot Bogor yang sedang berbenah dengan Trans Pakuan",hsolichin,0,0
33,2023-06-10 13:59:10+00:00,1667531857553129474,@ITSKabBogor Ini kab bogor gaada niatan mau bikin kendaraan dari cibinong ke aeon sentul gitu? Kalah bgt sama kota bogor yg ada transpakuan huft,four4ismine,0,0
34,2023-06-10 13:48:41+00:00,1667529219746975745,@PemkotaBogor min kalo naik transpakuan tpk7 dari bellanova sampe plaza amsterdam itu bisa gaksih? Dan harganya berapa mohon dijawabbbb,four4ismine,0,0
35,2023-06-10 11:38:06+00:00,1667496357270290432,"@yukkkksy @txtdaribogor @adriansyahyasin 10 ribu sepertinya, bukan 4 ribu kayak transpakuan yang mobilnya punya BPTJ",fikrira,0,0
36,2023-06-10 10:45:13+00:00,1667483047380520960,"@adriansyahyasin Di Bogor sendiri, Aeon terhubung langsung dengan Transpakuan Koridor 7 yang menyambungkan langsung menuju ke Pusat kota Bogor. https://t.co/1yzhrbkm1t",txtdaribogor,141,12
37,2023-06-09 08:53:15+00:00,1667092480658137088,Si kakak rencananya mau gua bawa pake angkot dan trans  Pakuan 🤣 biar dia merasakan penderitaan kemacetan yang gua rasakan setiap hari 🤣 huahahahaha 😈 https://t.co/OGMqn65dKx,helloyeaji0406,0,0
38,2023-06-09 07:00:00+00:00,1667063980857384960,"TransPakuan x TransJakarta

Konsepnya transit di Cibubur. TransPakuan akan  mengantarkan penumpang dari Bogor ke Cibubur. Di Cibubur, TransJakarta akan lanjut mengantarkan penumpang ke Jakarta.

Tarif masih dalam pembahasan &amp; kemungkinan akan terintegrasi.
https://t.co/kv0jPMqaOG",txttransportasi,45,7
39,2023-06-09 05:14:03+00:00,1667037319650775040,"weheey.. mayan ada peningkatan. Cuma itu mesin tap nya masih kurang handal euy.. jauh beda sama yg dipake TransPakuan BisKita.. tinggal tap sebentar langsung respons.. 
@PT_Transjakarta",Pak_Dimas,0,1
40,2023-06-09 00:40:03+00:00,1666968362487025664,"PT Transjakarta segera melakukan uji coba penyambungan rute dengan Trans Pakuan. Rencananya uji coba bakal dilakukan pada Juli 2023 mendatang.

 #Sindonews #news .https://t.co/zLit7a2ANB",SINDOnews,1,1
41,2023-06-09 00:35:02+00:00,1666967100131532800,Semoga bisa terintegerasi tanpa bayar lagi saat transit dari TransJakarta ke Transpakuan,SinatriaNur_Muh,1,0
42,2023-06-08 19:12:07+00:00,1666885836217147393,"@txtdaribogor Trans pakuan jelek banget, mana sekarang bayar 4rb. Jarak deket mending angkot dah.",igtwacc,0,0
43,2023-06-08 15:07:46+00:00,1666824345644326913,@tangankejepitt @txtdaribogor Masuknya ke koridor trans pakuan ya bukan transjakarta. Jd nanti pake kode trayek trans pakuan,dnprxx,0,0
44,2023-06-08 09:14:14+00:00,1666735373500973056,@txtdaribogor @alikashafa2 ihh mending dari rumah ke akses transpakuan trus turun di citeureup naik 64 deh wkwkwk,robbygunadhi,0,0
45,2023-06-08 07:59:23+00:00,1666716539134017538,"Sempat diundur, Transjakarta berencana akan mulai melakukan uji coba integrasi angkutan umum Bogor-Jakarta dan sebaliknya pada Juli 2023 nanti. Layanan integrasi ini akan bekerjasama dengan BisKita Transpakuan.

#infobogor #beritabogor #beritahariini #welovebogor https://t.co/rUOLaDc4cn",infobogor,24,5
46,2023-06-08 07:55:43+00:00,1666715614424203264,"sekali2 jadi akang bogor..
@BuswayFansC 
@BisKota_ 
@CaloTerminl 
#transpakuan
#bogor https://t.co/dDCpSOJuYA",gyukakuramen97,6,1
47,2023-06-08 07:22:24+00:00,1666707231444987911,Operasional Koridor 3-4 BisKita Transpakuan Terhambat Pembangunan Jembatan Otista - https://t.co/pDWlGVRRV6 #biskita,web_bogorkita,0,0
48,2023-06-08 06:43:52+00:00,1666697532771287040,"Ide Integrasi @PT_Transjakarta - @transpakuan Jkt-Bogor ini boleh juga. Kalau boleh kasih Masukan, akses yang rada sulit dari Jakarta ke Cibubur kalau bisa mampir Sentul yg jauh dari stasiun kereta (Cilebeut) palagi Bogor, kalau bisa diintegrasikan juga.
https://t.co/1PFE1ZKKte",octadandy,1,0
49,2023-06-08 06:27:01+00:00,1666693293571448834,"Transpakuan x Transjakarta 

Bogor Baranangsiang - Cibubur
Bogor Bubulak - Cibubur https://t.co/rqlO2ngsZs",txtdaribogor,906,199
50,2023-06-08 03:57:32+00:00,1666655674787418112,Uji Coba Penyambungan Rute TransJakarta dengan TransPakuan Bogor Dimulai Juli 2023 https://t.co/py8epbWWyc,KompasTV,3,0
51,2023-06-08 00:23:38+00:00,1666601846755188736,"Gila, trans jakarta mau sambung rute me trans pakuan. https://t.co/hO6QTLA6NX",helloyeaji0406,0,0
52,2023-06-07 17:32:13+00:00,1666498307978579968,"PT Transportasi Jakarta (TransJakarta) menargetkan uji coba penyambungan rute TransJakarta dan Transpakuan dari Bogor menuju Cibubur, Jakarta Timur mulai Juli 2023. “Mungkin dalam waktu dekat ini, target Juli, akan langsung uji coba (penyambungan rute… https://t.co/siO4HNKjtF",inilahdotcom,0,0
53,2023-06-07 15:57:04+00:00,1666474362416029698,@meladeni Naik transpakuan yang haltenya sebelah Damri terus turun langsung di depan aeon,pengengambis,0,0
54,2023-06-07 09:06:13+00:00,1666370968166744064,Gara gara jln otista di tutup dibikin nyasar transpakuan,faridfrds_,0,0
55,2023-06-06 06:32:49+00:00,1665969977529188352,"Wah, tak terduga! Biskita Trans Pakuan segera berbayar. Jangan sampai ketinggalan info terkini untuk pengguna Biskita. Cepat cek KosaData untuk detailnya! #BiskitaTransPakuan #KosaData https://t.co/DNFc6jALyz https://t.co/9unVRSlOaa",adib_adebran,0,0
56,2023-06-05 14:38:28+00:00,1665729806632091649,"Kalah Gugatan, Perumda Trans Pakuan Kota Bogor Diminta Bayar Ganti Rugi Rp 21 M kepada Eks Karyawan

Klik untuk baca: https://t.co/kIC8Lq5WMF",dedemuyus,0,0
57,2023-06-05 10:08:13+00:00,1665661798287040512,"@txtdaribogor Paling bener angkotnya dimusnahin , suru semua juragan angkot pindah ke bus trans pakuan... SEMUANYA , biar ga macet ama angkot",XhinjiNakano,2,0
58,2023-06-05 03:28:32+00:00,1665561213374267393,"Saat ini, Program Teman Bus Subsidi Ditjen Hubdat memiliki 48 koridor dilayani 741 armada bus dan 111 armada angkutan pengumpan ( feeder). Program Bis Kita untuk Trans Pakuan di Kota Bogor (disubsidi melalui BPTJ) memiliki 4 koridor dengan 49 armada bus.",kabarpenumpang,4,0
59,2023-06-04 13:38:58+00:00,1665352445411872768,"@convomf dulu pas SMA pernah naksir cowok yg ditemuin di trans pakuan, kita duduk sebelahan trs pas gue ambil hp ternyata hp kita merk dan jenisnya sama 😭 kadang suka ketemu dia tp abis itu gk pernah lagi bahkan gue udh lupa mukanya kek gmn",kembarannyabora,1,0
60,2023-06-04 05:00:54+00:00,1665222069099831297,"Halo Saya Fikri, Mahasiswa S1 Ilmu Administrasi Negara, membutuhkan bantuan terkait penelitian saya mengenai kualitas pelayanan moda transportasi Biskita Transpakuan. Bagi 10 orang terpilih ada reward saldo gopay sebesar Rp. 300.000  

Link: https://t.co/biuyHSxj1L https://t.co/aX7HERNZOi",fikri_hkl,15,16
61,2023-06-04 03:14:03+00:00,1665195179949580294,"BAHHHHH lu harus tau one of my high school heartbreaks adalah duduk di kursi depan transpakuan trs liat ada motor nyalip bis w, gataunya lakik w boncengin cewe 🙃",selirbujang,0,0
62,2023-06-04 02:24:25+00:00,1665182688901308416,Horee... Akhirnya kesampeian nyobain @Biskita_id @transpakuan kirain bus nya bakal diusir sama kang angkot yg ngetwm di halte 😅ternyata lancar jaya.. https://t.co/dGZqmzVlAr,FadliMohammad,1,0
63,2023-06-03 01:17:28+00:00,1664803454546763776,@BNICustomerCare halo min ini udah top up tapi tap cash nya knp gak bisa digunakan untuk bis transpakuan ya?,simmping,0,0
64,2023-06-01 11:01:40+00:00,1664225695902625792,Rute Bus Trans Pakuan Bogor - https://t.co/JjkQwsnFlY https://t.co/3kmlmh8sw1,idbcpr,0,0
65,2023-05-31 15:37:51+00:00,1663932810422546432,"@bogorfess_ numpang nanya, trans pakuan sentul bisanya pake cash ya? Atau bisa pake ewallet?",limitl_,0,0
66,2023-05-31 12:36:27+00:00,1663887161240989696,"Lebih nyaman transpakuan setelah berbayar, udah ga rame kaya pas masih gratis https://t.co/opNHlCm7rg",MuffinPoo_,0,0
67,2023-05-31 04:33:06+00:00,1663765522788515840,"@ipb_menfess Kalau mau naik bis kita turun di halte cidanghiang trus lanjut naik bus trans pakuan, bisnya warna biru, langsung ke sentul",mellynt_,1,0
68,2023-05-27 07:10:26+00:00,1662355566826762241,my sis dared me to take a pic w/ transpakuan’s driver https://t.co/BUrDuaPVRB,extrordnrboy,0,0
69,2023-05-26 10:25:00+00:00,1662042140678176768,[Bgr] maaf daks mau nanya kalo dari botani ke Aeon Sentul City mall bisa pake transpakuan yg deket botani ga? Terus kalo mau tau jadwal ke sentulnya liat dimana ya?,bogorfess_,1,0
70,2023-05-25 10:10:10+00:00,1661676021618446336,"@txtdaribogor Kota Bogor ada bus Trans Pakuan. Kabupaten Bogor? Gak usah Kabupaten Bogor deh, Kota Cibinong deh 😌",ariffebriyanto,0,0
71,2023-05-25 08:48:25+00:00,1661655445814263809,"Jalan blm macet. 
Enak bgt naik transpakuan wkwkw",scepticaloflove,0,0
72,2023-05-25 02:53:26+00:00,1661566113149517825,"@bogorfess_ Guys maaf izin nanya. Kalau ke Aeon naik Transpakuan turunnya di mana, ya? Sama kalau pulang nunggu busnya di halte mana? Makasih",hanyabualan,0,0
73,2023-05-24 14:10:47+00:00,1661374188123312131,@pinerapple Mau cuti tapi masih anak baru :( transpakuan mirip transjakarta ya,younjunzg,0,0
74,2023-05-23 09:06:34+00:00,1660935241391828992,Ini Jenis Kartu Non Tunai yang Bisa Digunakan Untuk Naik Biskita Transpakuan Bogor #BiskitaTranspakuan #Bogor    https://t.co/qkloyv82tI,AyoBogorCom,0,0
75,2023-05-23 03:25:00+00:00,1660849280444436481,[bgr] bis transpakuan ada di terminal baranangsiang ga? tarif kalo ke aeon sentul berapa? cash?,bogorfess_,1,0
76,2023-05-22 09:46:36+00:00,1660582925769777153,"Tarif Biskita Transpakuan Mulai Berlaku, Bima Arya Usulkan Pelajar dan Lansia Dapat Diskon  | https://t.co/UPhcw6hx2P",inilahkorancom,0,0
77,2023-05-22 07:48:00+00:00,1660553081304780802,"Sebelum diberi Julukan Kota seribu angkot, dulu Bogor pun mendapat julukan sebagai ""Kota Bemo""

Bemo di Bogor sendiri angkutan yang digemari masyarakat sejak tahun 1964 dan mampu bertahan hingga tahun 2002an dan resmi dihapuskan Medio 2008-2009 sebelum akhirnya muncul Transpakuan di 2007 dan era Angkot berkuasa.",txtdaribogor,46,8
78,2023-05-22 07:10:42+00:00,1660543694846726149,"Biskita Transpakuan Tarif Rp4 Ribu, Pelajar dan Lansia Diusulkan Dapat Diskon - https://t.co/b3eSzPRZaF #transpakuan #biskita #bogorkita",web_bogorkita,0,0
79,2023-05-21 23:58:29+00:00,1660434920492400640,@txtdaribogor Nasib na siga trans pakuan moal min ?,royindralesmana,0,0
80,2023-05-21 21:40:33+00:00,1660400209430724608,"Kini Berbayar, Tarif Biskita Transpakuan Ditetapkan Rp 4.000 #TempoFoto https://t.co/Q5k96PQJGD",tempodotco,6,2
81,2023-05-21 14:54:23+00:00,1660297995043377155,"@txtdaribogor @omguguh Bogor itu kota kecil, warga tidak butuh trem untuk transportasi antarwilayah. Lebih baik maksimalkan pelayanan bus Transpakuan, contoh sistem Jaklingko di Jakarta.",HermanWSutisna1,9,3
82,2023-05-21 08:54:17+00:00,1660207373099859968,"Trem = Trem Pakuan
Bus = Trans Pakuan
PSB Bogor = Laskar Pakuan
Kereta Express = Pakuan Express
Sekolah = Univ Pakuan

===

Pakuan adalah sebutan untuk sebuah kota kuno pada masa kerajaan Pajajaran.
Wilayah Pakuan yang telah hilang itu diyakini berada di Bogor. https://t.co/iaOvr3wZF9",txtdaribogor,453,95
83,2023-05-20 19:04:50+00:00,1659998636259045377,"Trans Pakuan ini tadinya gratis. Tapi pas bgt hari ini, dia mulai berbayar. Sambil nunggu transnya dateng, kami ngemil batagor di depan Bappeda, setelah alun-alun. Sejauh ini, kami udah ngemil batagor, siomay, sama milor, semuanya enak, huhu.

Selama 40 menit dia berdiri, kasian. https://t.co/3X2VR389F3",lunerougeoyante,0,0
84,2023-05-20 19:04:50+00:00,1659998633901850624,"Terus berbekal shorts youtube, ngidelah aku pengen naik transportasi umum ke Cimory Dairyland.

1. St. Juanda - St. Bogor (KRL)
2. St. Bogor - Ciawi (Trans Pakuan K2)
3. Ciawi - Cimory (Angkot 02A)

Total perjalanan sekitar 3 jam dengan biaya 3000+4000+7000 = 14.000.",lunerougeoyante,1,0
85,2023-05-20 13:15:31+00:00,1659910727795380229,"Mulai hari ini, Biskita Transpakuan mulai berbayar. Sesuai Peraturan Menteri Keuangan, tarif ditetapkan sebesar Rp 4.000.
Pengguna bisa mengakses Biskita dengan kartu non-tunai, seperti e-Money, Flazz, Brizzi dan Tapcash.
Jadi, pastikan saldonya cukup.

Simak postingan berikutnya https://t.co/32CjB4MqXo",PemkotaBogor,5,0
86,2023-05-20 11:08:35+00:00,1659878783632150528,"@John_bagus_ @txtdaribogor Kabupaten itu, cmn sblm wilayah itu ada wilayah bojongkerta, cikaret, mulyaharja, pamoyanan yg wilayah kota perbatasan kabupaten yg  tida terjangkau trayek transpakuan 😆",ndyyyyrm,0,0
87,2023-05-20 08:37:03+00:00,1659840649561268224,BPTJ Gandeng Empat Bank untuk Pembayaran BisKita Trans Pakuan Bogor #TempoMetro https://t.co/bSr7nICf2g,tempodotco,1,0
88,2023-05-20 06:31:24+00:00,1659809028149739520,"Beneran jadi mau ada trem min @txtdaribogor ? 🤔 Transpakuan sama angkot dikemanain?

Bagus sih.. alhamdulillaah.. kalau ada trem.. 

manjang sampe Kabupaten gak?",kemlonih,0,0
89,2023-05-20 06:20:31+00:00,1659806289441214475,"Pusat Kota Bogor ini maksudnya seputaran komplek Istana &amp; Kebun Raya gitu? 🤔 plis atuh, mohon ditata lbh tertib dulu trayeknya &amp; diintegrasikan dgn Trans Pakuan sedemikian rupa hga rapih lah pokoknya. menata angkot mmg gak semudah menata kata atau kota, tp sy yakin kang BA bisa.",YudhistiraLee,0,0
90,2023-05-20 05:49:48+00:00,1659798558613319682,"@txtdaribogor Modernisasi aja pak kayak di Jakarta biar nyaman pengguna anggotnya . Lagian transpakuan bisa emg menjangkau ke arah” Ciapus, Cihideung, Warung Nangka sama Mulyaharja 😅",ndyyyyrm,87,2
91,2023-05-20 05:26:19+00:00,1659792646838325249,"Angkot kedepannya akan digantikan dengan kendaraan umum ramah lingkungan seperti BisKita Trans Pakuan yang sudah berjalan, kendaraan listrik dan Trem yang akan dibangun kedepannya.",infobogor,4,1
92,2023-05-20 02:54:30+00:00,1659754442366017537,@jalur5_ @PT_Transjakarta Kayak biskita transpakuan 😅,KueApeHijau,1,0
93,2023-05-20 02:15:29+00:00,1659744622854430725,"@txttransportasi Menunggu berita: Mulai Sabtu, 20 Mei 2023, BISKITA Trans Pakuan Koridor 2 melayani naik-turun penumpang di Halte Ciawi.

Karena selama ini pick up point terdekat dari Ciawi adalah di Halte Sindangsari 2 (700 m dari Ciawi).",BahasBus,0,0
94,2023-05-20 01:50:00+00:00,1659738209411055618,"Mulai Sabtu, 20 Mei 2023 layanan Biskita Trans Pakuan Bogor resmi berbayar dengan tarif Rp 4.000 / 1X perjalanan. Selain itu juga berlaku penggunaan 1 kartu uang elektronik untuk 1 orang. https://t.co/a2G6B2gEff",txttransportasi,9,5
95,2023-05-20 01:23:33+00:00,1659731555856838656,"Ketimpangan yang terjadi, saat Jakarta mulai me-modernkan angkutan massalnya, justru kota-kota penyangga tak bergegas dengan cara yang sama.
Masih saja mengandalkan angkot.
Kecuali Kota Bogor yang memulai dg Trans Pakuan.",hsolichin,0,0
96,2023-05-20 01:14:30+00:00,1659729276781084673,BPTJ menggaet eempat bank untuk menandatangani perjanjian kerja sama terkait tindak lanjut pelaksanaan pemberlakuan tarif layanan Biskita Trans Pakuan di Kota Bogor https://t.co/nsWrcKYKjN,voidotid,0,1
97,2023-05-19 17:18:33+00:00,1659609498645069825,BPTJ gandeng empat bank terkait pemberlakuan tarif Trans Pakuan https://t.co/qhFjVncJ1d,antaranews,0,0
98,2023-05-19 14:51:33+00:00,1659572507018690563,aku habis ke aeon naik transpakuan for the first time terus pulangnya nonton fast x. hari ini seru sekaliiiii dan ga ngerasa capek samsek🤟🏻 https://t.co/YtLdBEj0Ug,yeeunsvt,0,0
99,2023-05-19 13:16:55+00:00,1659548692389720064,"Sementara @DKIJakarta mengembangkan transportasi umum yang lebih baik, namun kota-kota penyangga tak juga beranjak dari angkot.
Mungkin hanya Pemkot Bogor yang mulai berbenah dengan Trans Pakuan.",hsolichin,0,0
100,2023-05-19 12:31:13+00:00,1659537191616544768,"Naik Biskita Trans Pakuan Berbayar Mulai Besok, BPTJ Gandeng 4 Bank https://t.co/ZQO5hvTV9n",liputan6dotcom,1,0
101,2023-05-19 11:24:57+00:00,1659520513004404738,Metode pembayaran Biskita Transpakuan Bogor tetap memberlakukan cashless payment menggunakan kartu non tunai seperti sebelumnya ketika masih gratis https://t.co/9brESfEiKS,voidotid,0,0
102,2023-05-19 08:30:00+00:00,1659476484896202754,[bgr] menurut kalian kalo BisKita TransPakuan K1 pake bus kaya gini cocok gak? https://t.co/9Wb3qW5liF,bogorfess_,4,1
103,2023-05-19 08:03:02+00:00,1659469700127129600,BisKita Trans Pakuan Kota Bogor Mulai Berlakukan Tarif Akhir Pekan ini #TempoTravel https://t.co/J6P5FXeu1M,tempodotco,0,0
104,2023-05-18 16:18:01+00:00,1659231879067828224,"@txtdaribogor Kota Bogor gak segede Jakarta dan rute transpakuan belum banyak, bayar 2 kali masih oke. Tinggal dibikin survei aja, kalau sampai ada yang  banyak 3 kali transit, bisa dipertimbangkan rute baru.",winson_stu,0,0
105,2023-05-18 16:03:18+00:00,1659228174385922051,"@edskywalker @andirafi98 @jalur5_ @BisKota_ @adriansyahyasin @SinatriaNur_Muh Selain Trans Koetaradja, ada Trans Banjarmasin dan BISKITA Trans Pakuan yang juga gratis. Namun, untuk BISKITA, pada 20 Mei nanti akan berbayar (Rp4.000)",BahasBus,0,0
106,2023-05-18 15:36:14+00:00,1659221364547649536,"@txtdaribogor Gak efektif. Sistem transit gak bakal terjadi kalo mindset, ""Trans Pakuan adalah pengganti angkot"" masih ada karena adanya Trans Pakuan bener-bener berusaha ngeganti rute angkot yang udah ada. Pengoperasian rutenya masih perlu dikaji terus biar bisa saling terintegrasi.",arsyi__,1,0
107,2023-05-18 14:51:59+00:00,1659210226359480325,@sipalingpaham @drhaltekehalte Naik trans pakuan ini tapping kah apa masih tunai ka?,anggorowicza,0,0
108,2023-05-18 14:07:25+00:00,1659199011004481539,"@anggorowicza @drhaltekehalte Kalo kayak ke ke kebun raya bogor, sai ramen, surken bisa naik trans pakuan",sipalingpaham,0,0
109,2023-05-18 10:47:07+00:00,1659148603225436162,"Mulai 20 Mei 2023, Tarif Sekali Naik Biskita Trans Pakuan Bogor Dibanderol Rp4.000 | https://t.co/2n39gYrJNa",inilahkorancom,0,0
110,2023-05-18 10:00:03+00:00,1659136757932363783,"Biskita Trans Pakuan Bogor Berbayar Mulai 20 Mei 2023, Tarifnya Rp4.000

https://t.co/rsINB7H0kK.",inewsdotid,0,0
111,2023-05-18 07:44:07+00:00,1659102552305160193,"Mulai Sabtu (20/5) layanan Biskita Trans Pakuan Bogor akan berbayar, dengan tarif Rp 4000 per sekali naik. https://t.co/BPUPLK6EFN",jalur5_,17,1
112,2023-05-18 07:29:48+00:00,1659098948945039360,"Tolong halte bis transpakuan yang jadi tempat kumpul pengamen punk ditertibin. 
kumpul klo mau naik bis si gpp tapi ini ug mau naik his malah ga dapet space halte",ErickCNugraha,0,0
113,2023-05-18 07:29:36+00:00,1659098897405313027,"@PemkotaBogor Tolong halte bis transpakuan yang jadi tempat kumpul pengamen punk ditertibin. 
kumpul klo mau naik bis si gpp tapi ini yg mau naik his malah ga dapet space halte",ErickCNugraha,0,0
114,2023-05-18 07:29:00+00:00,1659098745844244481,"@txtdaribogor Tolong halte bis transpakuan yang jadi tempat kumpul pengamen punk ditertibin. 
kumpul klo mau naik bis si gpp tapi ini ug mau naik his malah ga dapet space halte",ErickCNugraha,6,0
