,date,id,content,username,like_count,retweet_count
18,2023-06-22 03:54:24+00:00,1671728315336650752,"@bogorfess_ Ibu gue termasuk kaum yg masih males naek biskita dan lebih milih angkot. Alesannya, udh tua harus jalan dr halte ke tempat tujuan cangkeul katanya. Mending angkot, bebas turun dimana aja🙏",itsnyemils,0,0
19,2023-06-22 01:17:21+00:00,1671688792632348674,"@bogorfess_ Mau tanya dong, kalau dari talang mau ke bubulak naik biskita nomor brpa? Soalnya kebiasaan naik angkot 32, dan bener si kurang bersosialisasi (soalnya aku jg gatau cara naiknya🥲)
Oiyaaa,kalau naik biskita sampai bubulak,itu sampai terminal bubulak?",AutoBussan,0,0
20,2023-06-21 16:05:03+00:00,1671549804542046209,Catat! Ini Info Trayek Biskita Transpakuan Bogor Selama Revitalisasi Jembatan Otista https://t.co/iXwGuF4z97,AyoBogorCom,0,0
21,2023-06-21 14:45:16+00:00,1671529726026940423,"@bogorfess_ Real, sabtu kemaren gw naek biskita cuma 2 orang, weekend yg biasanya penuh jaman gratisan dulu skrg bisa sepi gitu",scalIions,0,0
22,2023-06-21 13:20:00+00:00,1671508265409351680,[Bgr] biskita jadwal paling pagi jam berapa ya?? Jam set6 udah ada yg beroperasi belum??,bogorfess_,0,0
23,2023-06-21 12:15:00+00:00,1671491908739428352,"🚨 review biskita kota [BGR] setelah berbayar 4rbu dari sender orang kabupaten,btw sender dari pamijahan dan selalu naek biskita kalo main ke kota bahkan dari awal uji coba , semoga biskita bisa lebih baik kedepannya. https://t.co/DpnPgZvidF",bogorfess_,6,0
24,2023-06-21 06:33:50+00:00,1671406050891931651,Biskita gamau bikin pembayaran via qris juga ta kek transbms? '-',avocdshake,0,0
25,2023-06-21 04:07:57+00:00,1671369337574395907,"Naik biskita dikira bakal rada kosong gt yach. Soalnya tiap liat kek kosong mulu gituuu

Taunya rame wkkwkw. Padahal naik di halte ke 2",ptrnrylstyntp,0,0
26,2023-06-20 14:27:42+00:00,1671162916924694536,@kembarannyabora @convomf Dom bogor kak ? Ada pusaka sama biskita 😂,saiajuga,0,0
27,2023-06-20 11:52:39+00:00,1671123894345015296,lebay bgt nangis di dominos di biskita bahkan di angkot HAMPIR nangis.,sankaraeda,0,0
28,2023-06-20 10:18:37+00:00,1671100232611004416,"@bogorfess_ naik biskita yg ke arah ciawi, nanti turun di ciawi kamu bisa naik angkot cisarua atau bis marita/karunia bakti yg ijo",lostxqveen,1,0
29,2023-06-20 10:05:01+00:00,1671096809413038082,[bgr] kalo mau ke chillroom naek biskita turun dmna biar gojeknya gak mahal,bogorfess_,1,0
30,2023-06-20 09:21:02+00:00,1671085742351859712,seneng deh dapet pak supir biskita ramah banget,cottoncandwyy,0,0
31,2023-06-20 08:52:41+00:00,1671078607756881921,SIAPAPUN TADI DI BISKITA BOGOR MBAK MBAK SEBELAH GW YANG PAKE BAJU PUTIH LG TELEPONAN AMA TEMENNYA NGOMONGIN SEMANTIC ERROR PLS GW MW IKUT,isagithekid,0,0
32,2023-06-20 07:49:22+00:00,1671062671498842113,@bogorfess_ naik biskita arah ciawi ntar naik angkot,budaklenskep,0,0
33,2023-06-20 05:12:42+00:00,1671023243715821568,bogor hari ini ampun deh panas bangettt ((mau keliling naik biskita)) https://t.co/5NZoS39jMP,hariharicipa,1,0
34,2023-06-19 10:04:05+00:00,1670734187895341057,@mudkif biskita ani anak si karim? 😱,kuxiisuaradalam,0,0
35,2023-06-19 08:30:00+00:00,1670710509098930177,[Bgr] jadi kalo dari botani square naek biskita dmma biar balik ke bubulakaak,bogorfess_,3,0
36,2023-06-19 08:20:00+00:00,1670707992516497409,"Mau tanya dong warga [bgr] biskita kan udah berbayar, ada minimal saldo di emoney gak? Kalau pas-pasan ada 4.500 bisa dipake gak?",bogorfess_,0,0
37,2023-06-19 06:04:08+00:00,1670673800839704576,@katariskina nanti kalo udah akrab juga jadi biskita.,dindauliar,0,0
38,2023-06-19 05:47:58+00:00,1670669732947841024,"@bogorfess_ bhumi living, nako yasmin tp naik biskita",n0tprfctgrl,0,0
39,2023-06-19 04:42:21+00:00,1670653217825525761,"@bogorfess_ https://t.co/eLsqwieg4Q

Cobain kesini kak bisa naik biskita turun di halte kesatuan atau naik 01",claristhaa,0,0
40,2023-06-19 03:54:25+00:00,1670641158534606851,Anjrottt biskita mahal amat sihh🙄,jungsistersss,0,0
41,2023-06-19 02:35:04+00:00,1670621185955205121,soalnya kek ngapain naro kursi mending ngamprak pak lebi enak😭👍🏻 nunggu angkot/biskita,akubuten,0,0
42,2023-06-19 00:31:52+00:00,1670590182951886848,ini gua naik biskita tapi ga turun gapapa gaksi maksudnya gw udah berangkat terus dijalan baru dibilang gausah masuk emang ajgg apa turun aj apa gausah gw takut ditegor eh,yeageri,0,0
43,2023-06-18 23:32:33+00:00,1670575255734333441,@annarrchives gk bisa tp kan bisa naik biskita 🥲🥲🥲🥲,deaardiiaary,0,0
44,2023-06-18 22:36:18+00:00,1670561100360986624,"baru aja pada demo kan yg masalah biskita masih gratis bikin penumpang berkurang, terus tiba² aja kelar hari itu jg, gatau dah tu diapain 😂 emang susah mau maju, ada contoh kayak jaklingko tapi ga diadaptasi sampe skrg 😀",kiddotokki,0,0
45,2023-06-18 20:54:27+00:00,1670535466901467136,@ytrae_ biskita singkatan dari bisa kali kita 👉👈,rioalexand,0,0
46,2023-06-18 16:52:46+00:00,1670474645362049029,"@txtdaribogor udah bener2 ga respect ama ni transportasi, kirain abis demoin biskita kemaren bakal ada bebenah juga dari kerjanya mereka,taunya masih gitu2 aja, emg udah ga relevan ini transportasi makin kesini, yuk bisa yuk pelan2 dirombak (lagi)🗿😂",ReyDwp,0,0
47,2023-06-18 15:38:54+00:00,1670456059981619200,biskita bisa ga ya nyampe pelosok aka ciampea/lw liang ke sono kan lumayan anjir ongkosnya cuma 4k😔😔,ltychee,0,0
48,2023-06-18 15:20:01+00:00,1670451305142452225,[bgr] ke zoologi naek biskita turun dmna ya sekarang? biskita masih lewat surken gaya?,bogorfess_,1,0
49,2023-06-18 13:04:52+00:00,1670417293522894848,@ytrae_ Iya sih adik kaka cewe jarang keluar bareng. Krn masing2 pnya teman &amp; hobby beda2. Aya mau kemana naik biskita?🙈 Eh jgn dijwb ini yg baca bnyk. Oca nyariin aku gak btw?😂,Andrafqi,0,0
50,2023-06-18 12:49:13+00:00,1670413354119340035,@stayllmaa kmrin aqq naik biskita bkanny nmpel krtu d tmpat gmbar krtu mlah d tmpat scan qr mn aq lma bnget dsitu smpai d sait aiy am ornk,yenniebreadd,0,0
51,2023-06-18 11:41:53+00:00,1670396410230083584,@adninaddict @convomfs Mjb kak. Kalau dari botani ke perpus dan galeri kota bogor naik biskita yg koridor berapa ya? K1 bisa ga?,Intanoona,0,0
52,2023-06-18 11:08:13+00:00,1670387938600062976,"@nayoouss @chocopies8 SERUUUU GA SIHHH KALO BARENGAN, jangan lupa siapin emoney yhh buat naik biskita",deaardiiaary,0,0
53,2023-06-18 11:06:37+00:00,1670387535951073280,sukaa skali naik biskita jam sgini krn isinya orang² tua smua and i love watching them 🥺💗,melolonggg,0,0
54,2023-06-18 10:15:34+00:00,1670374687229227013,@ytrae_ Aku baru aja tadi siang naik biskita dan tidur di perjalanan 🤣,najlafra,0,0
55,2023-06-18 10:10:43+00:00,1670373470218362881,"Hari ini (18/6) mimin menaiki Bus Biskita Trans Pakuan Koridor 5 (St Bogor - Ciparigi). Saat ini bus tersebut sudah berbayar menjadi Rp 4000,- , sehingga mengurangi jumlah penumpang yang naik bus kota tersebut. https://t.co/MUbJbCMnx4",jalur5_,14,0
56,2023-06-18 09:52:08+00:00,1670368791040262145,"@ytrae_ Aya aku bacanya biskuat🙃, di sini gak ada biskita, adanya Transjakarta. Aya koq sendirian? Gak sm Oca? Oca mana? Oca mana? Oca mana?",Andrafqi,0,0
57,2023-06-18 09:46:33+00:00,1670367384451031041,—; kalu ditanya kenapa suka naik biskita ? soalnya biar bisa sambil tidur diperjalanan hahaha. love biskita 🫶🏻✨ https://t.co/ubHsPlISUa,ytrae_,14,1
58,2023-06-18 06:11:58+00:00,1670313384145989632,"@nando_sawamura @txtdaribogor Apalagi kalo tetiba ngetem di depan halte bis kita 😭 dah lama antre paling depan tapi karena ada angkot disitu biskita berhenti nya jadi lebih maju, kek percuma aing ngantri lama lama 🥺🥺",chyaanggraeni96,0,0
59,2023-06-18 02:47:55+00:00,1670262031897985026,@ca5ualheart biskita kali,floligummy,0,0
60,2023-06-17 14:29:48+00:00,1670076280774209536,confuse ku biskita ani,farahamani166,1,0
61,2023-06-17 05:02:55+00:00,1669933619249557505,"3500 sampe airport, cc @Biskita_id 4000 gabisa pindah bus

@BimaAryaS",andradits,0,0
62,2023-06-17 00:50:54+00:00,1669870196365103104,percuma banget gue lari ngejar biskita akhirnya tetep ditinggal:),freallvv,0,0
63,2023-06-16 15:08:46+00:00,1669723698075672576,"@convomfs seharian naik biskita bogor, nyobain semua rute dr pagi sampe mlm https://t.co/Sn6OgfctCB",adninaddict,0,0
64,2023-06-16 11:29:55+00:00,1669668623173165057,hidup gua kalo ga kuliah ya maki-maki biskita alias anj gaada perubahannya pisan udh berbayar ge,klekalagi,0,0
65,2023-06-16 10:26:14+00:00,1669652598985728000,baru lagi naik biskita wkwkwk hampir sebulan ternyata ga naik https://t.co/Q9K5xQYcey,udyyyyyyy,2,0
66,2023-06-16 04:24:00+00:00,1669561436497154050,ni app biskita gunanya apa da😞,exxtraordnary,0,0
67,2023-06-16 03:38:20+00:00,1669549944611667976,"aplikasi biskita knp pas dibuka no connection mulu sih, padahal sinyal gue bagus bagus aje",ltychee,0,0
68,2023-06-16 00:23:34+00:00,1669500930717528065,@strongertillend Bayar berapa biskita sekarang?,kooalakoomal,0,0
69,2023-06-16 00:09:59+00:00,1669497512422670337,Bjirr jam segini udah sampe gara2 naik biskita,arthemissoul,0,0
70,2023-06-15 18:44:38+00:00,1669415635900846081,ntah lampu merahnya mati atau gmn. Di MCD lodaya biskita main gas belok ke mcd dari arah kebun raya padahal dari arah bk ada 3 motor masih jalan. arah bk lagi ijo sih tapi dari arah kebun raya keknya lagi ijo juga.  @PemkotaBogor  @Biskita_id,urDailydoseee,0,0
71,2023-06-15 12:12:00+00:00,1669316825786777600,"Ada kakek2 duduk deket gue di biskita dan dia udah pikun gitu, naik bis ini kayanya udah muter bbrp kali.

Penumpang lain : bapak mau kemana?
Kakek : jakarta pokonya jakarta

Padahal ini bis arah sebaliknya..
Semua mukanya bingung tp tetep bantu arahin bliau turun di stasiun.",handoongi,0,0
72,2023-06-15 11:47:28+00:00,1669310654426259456,"si aku pernah mengalami waktu masi kemana-mana pake biskita (bogor punya eak)

harusnya berhenti di halte depan sekolah, tapi si aku kehalangan orang jadi gabisa mencet tombol supaya dibukain pintu dan malah kebawa ke halte berikutnya yang lumayan jauh.. itu pas ulangan pula 😭😭",pleuvoirin,0,0
73,2023-06-15 11:23:34+00:00,1669304637097377793,"@inibukanjungwoo @NAAMER1CAN0 slh nomor, aku jarang naik biskita, tp hari itu ak sm tmnku mau naik biskita, trs kita bhs rute pas udh di bisny, ada ibu2 nanya ""mau kmn neng? nnti nyasar"" tp sinis bgt, jd aku jawab ""perhatian bgt si, kita jg tau kali"" dan ya kt nyasar dan kt malu kl turun sblm ibu itu turun 😭",augierlow,0,0
74,2023-06-15 11:07:53+00:00,1669300689997295617,"@NAAMER1CAN0 anjir mang yols sama si aku juga pernah nyasar naik biskita bogor gara2 gengsi kalo ini teh, yg harusnya cuma ngelilingin krb jadi ke ciawi anying nangis banget 😭😭",augierlow,10,0
75,2023-06-14 14:02:13+00:00,1668982176451375104,hari ini kayak naik biskita di bubulak alias terombang ambing,jenouswift,0,0
76,2023-06-14 13:52:37+00:00,1668979758657314820,@Iouvadeus @bogorfess_ Sbnrnya kalo mau parkir motor di stasiun bogor itu dimananya sih? Gw buta masalah parkir dan slma ini selalu naik gojek/biskita …,dkcheolvn_,0,0
77,2023-06-14 11:49:30+00:00,1668948778009923589,"najis banget gue nunggu biskita hampir 40 menit, lama banget dih",freallvv,0,0
78,2023-06-14 09:14:50+00:00,1668909854260625408,@mangkoxx dulu self reward gue keliling Bogor naik biskita sampe Ciawi SKRG GABISA KRN BAYAR 💔,pengengambis,0,0
79,2023-06-14 09:11:54+00:00,1668909114976772096,demi apa skrng biskita bayar 4k,mangkoxx,0,0
80,2023-06-14 09:00:39+00:00,1668906282156445696,"@BaseBDG udah tau Trans Metro Pasundan?

itu layanan bus yang sama dengan Biskita Trans Pakuan dan Batik Solo Trans. Sama2 layanan dari Kemenhub dengan nama ""Teman Bus"".",satrioikhwan,0,0
81,2023-06-14 06:21:30+00:00,1668866230357458945,"Wah, ternyata Subway udah ada jg di Lippo Keboen Raya.
Aseeeekk gak perlu jauh2 ke Cibinong lg. Bisa sambil nonton di bioskop termurah sejagat Bogor, pulang makan McD terus jalan ke Botani buat es boba dan pulang pake Biskita.
Luar biasa emang. Kota Bogor jd enak ke mana2 euy",duniamimpigie,0,0
82,2023-06-14 05:14:13+00:00,1668849302008131584,"@minyourji @tanyakanrl kak mau tanya, sekarang biskita katanya berbayar ya? bayar berpaa kak per naik",iniaraaano,0,0
83,2023-06-14 02:29:36+00:00,1668807871327522816,"@CNNIndonesia Biskita bogor malah masih wajib, kalo gak pake ya gak boleh naik",haiguysiniaku,2,0
84,2023-06-13 23:52:56+00:00,1668768445750730752,"@tanyakanrl aku di Bogor, enaken banyak angkot jadi mau kemana mana gampang, apalagi di tambah ada biskita makin mantep. tapi gituu weekend macet bggtttt",minyourji,6,0
85,2023-06-13 05:43:16+00:00,1668494221471551488,"@strike_bravo_b Ga ada opsi, men. Transum aja jumlahnya masih minim.
Apalagi buat daerah penyangga Jakarta itu ga ada gerakan yang pasti soal transum, kecuali kalau mau lihat perkembangan saat ini (mis. BISKITA Bogor).",novalkomik,0,0
86,2023-06-12 23:52:18+00:00,1668405900003139584,biskita pagi2 serasa anak sekolaaa,aceliyeay,0,0
87,2023-06-12 22:08:57+00:00,1668379890649903108,biskita bleh cntoh,yeageri,0,0
88,2023-06-12 10:28:47+00:00,1668203685632155648,"biskita sampe dramaga dong anj, gua bayar lebih juga gpp 😭😭😭😭",fhroshothan,0,0
89,2023-06-12 09:27:34+00:00,1668188282218500096,@AmoebaLe Lebih sopan nya lagi ; biskita,Tjepot29,2,0
90,2023-06-12 08:56:04+00:00,1668180356464508930,Biskita mana sih anzinkkk udh bayar masi begini juga,akunipunyaakun,0,0
91,2023-06-12 06:41:45+00:00,1668146552815357952,"eh sp yang setuju kalo setiap biskita dah nyampe terminal bubulak, gua beneran tkt bisnya kebalik soalnya jalannya jelek bgtt jir bolong2",onsitee_,0,0
92,2023-06-12 06:39:53+00:00,1668146083875409921,eh kayaknya gua salah naik biskita deh,onsitee_,0,0
93,2023-06-12 06:23:49+00:00,1668142040474083330,akhirnya pulang baik biskita lagiih https://t.co/DF6tERbSvn,onsitee_,0,0
94,2023-06-12 03:10:33+00:00,1668093403320717312,biskita udah ngga wajib pake masker ya???,faashaz,0,0
95,2023-06-11 09:46:58+00:00,1667830777344831488,biskita K5 lewatin jalan Sholeh Iskandar kah?,kwrinzzx,0,0
96,2023-06-11 02:43:55+00:00,1667724310520426497,mana ada jir di biskita masih wajib pake masked,yeageri,0,0
97,2023-06-10 11:48:01+00:00,1667498850146488320,gue orang bogor tapi bingung sama rute biskita bogor,wujijuyu,0,0
98,2023-06-10 10:23:02+00:00,1667477465097469952,biskita koridor 1 klo sore jrg bgtt😮‍💨😮‍💨,njaemmmn,0,0
99,2023-06-10 08:28:38+00:00,1667448674404937734,ni biskita k2 lama bgtt,nqrak,0,0
100,2023-06-10 01:30:43+00:00,1667343503909855232,ustad liat ustad ada yg males mandi padahal harus ke kantor jam 10 berarti gw harus naik biskita jam set 10an paling telat krn ke kota berarti gw harus siap siap jam 9 dan HARUS MANDI SEKARANG tapi malesszzz dingin,atmylowestlow,0,0
101,2023-06-09 10:47:20+00:00,1667121192367685632,"@urcoca iyaa, cuman karena biskita baru beroperasi juga kali ya jdi msi ditetapin wajib masker",nqrak,0,0
102,2023-06-09 05:34:14+00:00,1667042396390191106,@obese_doc Biskita apa eh maksud dia? 😂,EastMister0822,0,0
103,2023-06-09 05:32:39+00:00,1667041998963097600,"@EastMister0822 Biskita urang kitani jua

(Not a Bruneian)",obese_doc,2,0
104,2023-06-09 05:14:03+00:00,1667037319650775040,"weheey.. mayan ada peningkatan. Cuma itu mesin tap nya masih kurang handal euy.. jauh beda sama yg dipake TransPakuan BisKita.. tinggal tap sebentar langsung respons.. 
@PT_Transjakarta",Pak_Dimas,0,1
105,2023-06-09 04:23:58+00:00,1667024715939213312,"Kata temen gue, tj - biskita diconnect deket2 waktu kami baru bucin tuh adalah cara alloh buat mempermudah jodoh gua apaaa bgt anjir wkwkkwkw",velvetkarachi,0,0
106,2023-06-09 01:12:16+00:00,1666976472614203392,Yyyaaaah biskita dah bayar skrg,amuteunbts,0,0
107,2023-06-08 23:04:15+00:00,1666944255418572800,ternyata kalo ga macet naik biskita st-bubulak cuma 15 menit dih,shabutterfield,0,0
108,2023-06-08 16:28:56+00:00,1666844770684256256,"@milawiyono Mohon perbaikannya @biskita
Kasihan ini temen saya. Wkwkwk",m_fadhilamin,1,0
109,2023-06-08 12:29:43+00:00,1666784568329003008,@vivysafura Kenapa tu biskita ani😭,Elsdlz,1,0
110,2023-06-08 07:59:24+00:00,1666716542825013248,"Akan ada BisKita dengan tujuan Bogor-Cibubur, dan perjalanan ke Jakarta akan melanjutkan perjalanan dengan Transjakarta dari Cibubur. Beberapa poin akan jadi hal yang diperhatikan saat uji coba. Seperti titik keberangkatan dari Bogor, jalur rute, hingga tarif.",infobogor,3,0
111,2023-06-08 07:59:23+00:00,1666716539134017538,"Sempat diundur, Transjakarta berencana akan mulai melakukan uji coba integrasi angkutan umum Bogor-Jakarta dan sebaliknya pada Juli 2023 nanti. Layanan integrasi ini akan bekerjasama dengan BisKita Transpakuan.

#infobogor #beritabogor #beritahariini #welovebogor https://t.co/rUOLaDc4cn",infobogor,24,5
112,2023-06-08 07:35:52+00:00,1666710620081889280,@trashnyarsy @txtdaribogor TERHARU PULANG BS NAIK BISKITA,dheyydin29,0,0
113,2023-06-08 07:22:24+00:00,1666707231444987911,Operasional Koridor 3-4 BisKita Transpakuan Terhambat Pembangunan Jembatan Otista - https://t.co/pDWlGVRRV6 #biskita,web_bogorkita,0,0
114,2023-06-08 03:16:50+00:00,1666645430976004096,@M_Zulfan_Z @huhyjntsuma Semua dikerjakan tai anjing. Eta Bandung NU Deket Jeung kantorna Oge transportasi na bapuk. Komo ieu Bogor nu jauh. Bogor untung kabantuan ku KRL Jeung biskita. Karawang tuh tingali angkotna ges sakarat. Kamana-mana kudu boga motor. Hararese.,Shetyaria98,0,0
115,2023-06-08 01:50:19+00:00,1666623659241533441,"Tahun Ini, Pemkot Bogor Upayakan Tambah Dua Koridor Baru BisKita https://t.co/7utWljjeXn",radarbogorID,3,0
116,2023-06-07 10:41:25+00:00,1666394925582417921,"Not a worry, RTB News*, sentiasa bersama biskita.

*If they are hardworking to come over to the stadium and place camera that is",abearfromSEA,4,0
117,2023-06-07 02:53:31+00:00,1666277176596135937,"@bptj151 halo, saya ingin tanya untuk BisKita Bogor:
1- Koridor 3 &amp; 4 kapan akan dibuka jalurnya?
2- Aplikasinya apakah akan dibiarkan dan tidak akan diperbaiki?",astrd898,0,0
118,2023-06-07 01:02:22+00:00,1666249205592244224,@txtdaribogor Sama itu tolong banget tertibin taxol yg jemput dan drop penumpang di stasiun Bogor. Carut marut biskita angkot taxol ojol campur jadi satu disana. Saran saya semoga ada aturan untuk pejemput harus masuk ke area parkir stasiun.,zofast,0,0
119,2023-06-06 08:12:44+00:00,1665995122646056960,Biskita udh ga gratis sih gue tiap nganter mamah ke pmi pulangnya mampir kesini soalnya ada haltenya sebrang sebrangan jadi irit ongkos,kwonpilation,0,0
120,2023-06-06 06:32:49+00:00,1665969977529188352,"Wah, tak terduga! Biskita Trans Pakuan segera berbayar. Jangan sampai ketinggalan info terkini untuk pengguna Biskita. Cepat cek KosaData untuk detailnya! #BiskitaTransPakuan #KosaData https://t.co/DNFc6jALyz https://t.co/9unVRSlOaa",adib_adebran,0,0
121,2023-06-06 05:29:04+00:00,1665953936157835264,@bogorfess_ kalo kesini naik biskita mending turun di kppn apa budi mulya yaa?,upilhoseok,0,0
122,2023-06-05 16:03:19+00:00,1665751159167123456,"@ipb_menfess Bisaa. Buat bayar parkir, jajan di indomaret, naik biskita, bayar tol",Aida_rhma,0,0
123,2023-06-05 13:18:18+00:00,1665709633095475200,Dishub Ajukan Tarif BisKita Untuk Pelajar dan Lansia di Bawah Rp4 Ribu https://t.co/kryDNM57oC,radarbogorID,0,0
124,2023-06-05 12:52:08+00:00,1665703048927232001,"maaf pakai tag, adakah yg tau biskita (bogor) jam 8 malem masih ada engga yaa?🥲 #zonauangᅠ",jaejaechaw,0,0
125,2023-06-05 09:52:04+00:00,1665657734195449861,BISKITA MANASIII ANJ GUA LAPER GUA ADA KELAS GUA PEN REBAHAN ANJIRT ANJIRT,klekalagi,0,0
126,2023-06-05 09:51:00+00:00,1665657465596178433,"semenjak berbayar, biskita jadi lumayan sepi ternyata pdhl ni senin jam pulang kerja",nqrak,0,0
127,2023-06-05 09:32:22+00:00,1665652775299211264,"biskita nih udh berbayar kok ngelunjak banget ya bgst🥲 drtd nunggu ga dateng""🙂 cash gua pas""an lagi gabisa buat angkot🥲🥲🥲🥲🥲🥲🥲",klekalagi,0,0
128,2023-06-05 06:40:00+00:00,1665609396305661952,Gesss biskita [bgr] kalo transit bayarnya tetep 2x yaaa? Trs mau nanya K1 beroperasi kan?,bogorfess_,0,0
129,2023-06-05 04:42:10+00:00,1665579745222721536,helo pemkot Bogor gw uda nunggu setengah jam biskita ga dapet dapet yg bener aje,balsemgorengg,0,0
130,2023-06-04 05:52:39+00:00,1665235091361001474,eh naik biskita bisa pake kmt gak ya😭,umilkcoklat,0,0
131,2023-06-04 05:00:54+00:00,1665222069099831297,"Halo Saya Fikri, Mahasiswa S1 Ilmu Administrasi Negara, membutuhkan bantuan terkait penelitian saya mengenai kualitas pelayanan moda transportasi Biskita Transpakuan. Bagi 10 orang terpilih ada reward saldo gopay sebesar Rp. 300.000  

Link: https://t.co/biuyHSxj1L https://t.co/aX7HERNZOi",fikri_hkl,15,16
132,2023-06-04 02:24:25+00:00,1665182688901308416,Horee... Akhirnya kesampeian nyobain @Biskita_id @transpakuan kirain bus nya bakal diusir sama kang angkot yg ngetwm di halte 😅ternyata lancar jaya.. https://t.co/dGZqmzVlAr,FadliMohammad,1,0
133,2023-06-03 10:57:57+00:00,1664949535758782464,@anakkentank_ @oliberrian @AgengKustiawan @bogorfess_ Kak maaf kalo mau ke family mart turun nya di halte mana kalo naik biskita?,orangitemm,0,0
134,2023-06-03 05:22:04+00:00,1664865008495505410,Plis unit K2 Biskita diperbanyak coba kalo jalanannya muter gini jd nunggunya gak seribu tahun 😭,lreneibae,0,0
135,2023-06-03 01:13:21+00:00,1664802418918318080,jam segini udah di biskita,hewwoongi,0,0
136,2023-06-02 21:03:28+00:00,1664739534171672577,waktu awal di bogor gua ke yasmin habis 50k sendiri padahal gua bisa naik biskita cuma 8k pp jirrr,sankaraeda,0,0
137,2023-06-02 21:02:16+00:00,1664739229661040641,cuma kalau bisa biskita nyampe dramaga lah biar bisa naik sampe gerbang depan 😞😞😞,sankaraeda,0,0
138,2023-06-02 21:01:41+00:00,1664739082956840961,bayangin sampe bgr-jkt-bgr cuma 6k (ya ga sih gua lupa) terus biskita paling 8k tambah angkot 10k...,sankaraeda,0,0
